D:\MySQL\MySQL Server 5.0\bin\mysqld-nt, Version: 5.0.45-community-nt-log (MySQL Community Edition (GPL)). started with:
TCP Port: 3306, Named Pipe: (null)
Time                 Id Command    Argument
090720 14:38:00	      1 Connect     admin@localhost on jamwiki
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Libertarianism (disambiguation)' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'libertarian socialism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'socialist anarchism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'libertarianism' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'libertarian anarchism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'template:main' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Taoism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Laozi' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Zhuangzi' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Diogenes of Sinope' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Cynic' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Zeno of Citium' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Stoicism' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Age of Enlightenment' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Jean-Jacques Rousseau' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'English Civil War' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'abuse' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Cavalier' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'French Revolution' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Enrag�s' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and lower(jam_topic.topic_name) = 'template:verify credibility' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
		      3 Query       SET autocommit=0
		      2 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'Jacobin (politics)' order by jam_topic.delete_date
		      3 Query       commit
		      3 Query       SET autocommit=1
		      2 Query       SET autocommit=0
		      3 Query       select jam_topic.*, jam_topic_version.version_content, jam_topic_version.version_content_clean, jam_topic_version.version_content_short from jam_topic, jam_topic_version where jam_topic.current_version_id = jam_topic_version.topic_version_id and jam_topic.virtual_wiki_id = 1 and jam_topic.topic_name = 'oxymoron' order by jam_topic.delete_date
		      2 Query       commit
		      2 Query       SET autocommit=1
